"site_id","monitoring","monitoring_id","lake","site","LID","lat","lon","site_size","DHT","date_time","weather","lake_water_clarity_m","sediment_sample","macrophyte_sample","notes","Bottom_visible","Distance_5m","Distance_20m","Riparian_vegetation","Riparian_species","Overhanging_trees","Erosion","Structure","Bedrock","Boulders","Cobble","Gravel","Sand","Mud","Organic_matter","Vegetation_nearby","Vegetation_species","Wood_cover","Temperature","DO_mgl","DO_percent","Conductivity","Specific_conductivity","pH","pH1","Emergent_Native","Emergent_Non_Native","Submerged_Non_Native","Turf_Native","Shape.1","Distance_to_shore.1","Length.1","Width.1","Area.1","Weight.1","Depth_on_R.1","Depth_on_L.1","Height_above.1","Depth_after.1","Volume.1","Sedimentation.1","Accumulation_of_weeds.1","Shape.2","Distance_to_shore.2","Length.2","Width.2","Area.2","Weight.2","Depth_on_R.2","Depth_on_L.2","Height_above.2","Depth_after.2","Volume.2","Sedimentation.2","Accumulation_of_weeds.2","Shape.3","Distance_to_shore.3","Length.3","Width.3","Area.3","Weight.3","Depth_on_R.3","Depth_on_L.3","Height_above.3","Depth_after.3","Volume.3","Sedimentation.3","Accumulation_of_weeds.3","Total_Individuals_Bullies","Total_Individuals_Common_smelt","Total_Individuals_Goldfish","Total_Individuals_Kōura","Total_Individuals_Eel","Total_Individuals_Kōaro","Total_Individuals_Catfish","Total_Individuals_Trout","Total_Individuals_Mosquitofish","Weighted_CPUE_Bullies","Weighted_CPUE_Common_smelt","Weighted_CPUE_Goldfish","Weighted_CPUE_Kōura","Weighted_CPUE_Eel","Weighted_CPUE_Kōaro","Weighted_CPUE_Catfish","Weighted_CPUE_Trout","Weighted_CPUE_Mosquitofish","Weighted_BPUE_Bullies","Weighted_BPUE_Common_smelt","Weighted_BPUE_Goldfish","Weighted_BPUE_Kōura","Weighted_BPUE_Eel","Weighted_BPUE_Kōaro","Weighted_BPUE_Catfish","Weighted_BPUE_Trout","Weighted_BPUE_Mosquitofish","Total_Weight_Bullies","Total_Weight_Common_smelt","Total_Weight_Goldfish","Total_Weight_Kōura","Total_Weight_Eel","Total_Weight_Kōaro","Total_Weight_Catfish","Total_Weight_Trout","Total_Weight_Mosquitofish","Mean_Length_Bullies","Mean_Length_Common_smelt","Mean_Length_Goldfish","Mean_Length_Kōura","Mean_Length_Eel","Mean_Length_Kōaro","Mean_Length_Catfish","Mean_Length_Trout","Mean_Length_Mosquitofish","Mean_Weight_Bullies","Mean_Weight_Common_smelt","Mean_Weight_Goldfish","Mean_Weight_Kōura","Mean_Weight_Eel","Mean_Weight_Kōaro","Mean_Weight_Catfish","Mean_Weight_Trout","Mean_Weight_Mosquitofish","Weighted_CPUE_numerator_Bullies","Weighted_CPUE_numerator_Common_smelt","Weighted_CPUE_numerator_Goldfish","Weighted_CPUE_numerator_Kōura","Weighted_CPUE_numerator_Eel","Weighted_CPUE_numerator_Kōaro","Weighted_CPUE_numerator_Catfish","Weighted_CPUE_numerator_Trout","Weighted_CPUE_numerator_Mosquitofish","Weighted_BPUE_numerator_Bullies","Weighted_BPUE_numerator_Common_smelt","Weighted_BPUE_numerator_Goldfish","Weighted_BPUE_numerator_Kōura","Weighted_BPUE_numerator_Eel","Weighted_BPUE_numerator_Kōaro","Weighted_BPUE_numerator_Catfish","Weighted_BPUE_numerator_Trout","Weighted_BPUE_numerator_Mosquitofish","Total_Effort_sum_Bullies","Total_Effort_sum_Common_smelt","Total_Effort_sum_Goldfish","Total_Effort_sum_Kōura","Total_Effort_sum_Eel","Total_Effort_sum_Kōaro","Total_Effort_sum_Catfish","Total_Effort_sum_Trout","Total_Effort_sum_Mosquitofish","Min_Length_Bullies","Min_Length_Common_smelt","Min_Length_Goldfish","Min_Length_Kōura","Min_Length_Eel","Min_Length_Kōaro","Min_Length_Catfish","Min_Length_Trout","Min_Length_Mosquitofish","Max_Length_Bullies","Max_Length_Common_smelt","Max_Length_Goldfish","Max_Length_Kōura","Max_Length_Eel","Max_Length_Kōaro","Max_Length_Catfish","Max_Length_Trout","Max_Length_Mosquitofish","Min_Weight_Bullies","Min_Weight_Common_smelt","Min_Weight_Goldfish","Min_Weight_Kōura","Min_Weight_Eel","Min_Weight_Kōaro","Min_Weight_Catfish","Min_Weight_Trout","Min_Weight_Mosquitofish","Max_Weight_Bullies","Max_Weight_Common_smelt","Max_Weight_Goldfish","Max_Weight_Kōura","Max_Weight_Eel","Max_Weight_Kōaro","Max_Weight_Catfish","Max_Weight_Trout","Max_Weight_Mosquitofish","Richness","Abundance","Presence_Bullies","Presence_Eel","Presence_Goldfish","Presence_Common_smelt","Presence_Kōaro","Presence_Kōura","Presence_Mosquitofish","Presence_Catfish","Presence_Trout","Predator_Fish_Presence","Dragonfly larvae Small","Caddisfly larvae","Diving beatle","Invertebrates_Richness","Invertebrates_Abundance","Presence_rocks","Period","Date","Time","Year","Month","Day","Season","Date_Time_Numeric","Monitoring_label","Depth_5m","Depth_20m","Slope_0_5m","Slope_0_20m","Habitat_Type","Substrate_index_before","monitoring_int","pair_id","koura_present","Site_type_detail","Substrate_index_after","lunar_phase","lunar_illumination","lunar_name","habitable_depth_m","hypoxia_top_m","surface_temp_C","full_column","monitoring_quality"
"19",1,"19_1","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-04-30 15:10:00,"Sunny",5,0,0,NA,"1","142.69564315661299","187.90193049333001",100,"Native forest",100,0,0,0,0,90,0,10,0,0,1,"Hornwort",4,17.3,9.8,102.2,130,152.3,7.76,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,2,42,0,82,1,0,0,1.5,2.5,0.5,10.5,0,20.5,0.25,0,0,183.75,47,70,149.5,0,0,2.5,0,0,735,188,280,598,NA,0,10,NA,NA,NA,NA,NA,25.9809384164223,NA,NA,100,NA,NA,245,188,280,16.5073313782991,NA,NA,10,NA,NA,6,10,2,42,NA,82,1,NA,NA,735,188,280,598,NA,0,10,NA,NA,4,4,4,4,NA,4,4,NA,NA,NA,NA,NA,12,NA,NA,100,NA,NA,NA,NA,NA,36,NA,NA,100,NA,NA,93,188,280,2,NA,NA,10,NA,NA,502,188,280,33,NA,NA,10,NA,NA,6,127,1,0,1,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,1,"After",2025-04-30,"15:10:00",2025,"Apr",30,"Autumn",1745982600,"1 Autumn",142.695643156613,187.90193049333,0.0350396122081481,0.106438501975422,"Rocky",5.7,1,"10",1,"Reference_1",5.7,0.601218206801189,0.0876764243159736,"New",23.2418518518519,23.1655555555556,17.3089891975309,FALSE,"complete"
"20",1,"20_1","Rotoiti","Reference",54730,-38.0170202210521,176.420489675691,150,"Rocky",2025-04-30 15:10:00,"Sunny",5,0,0,NA,"1","112.65205053481201","153.52894194799001",100,"Native forest",100,0,0,0,0,90,0,10,0,0,1,"Hornwort",0,17.3,9.8,102.2,130,152.3,7.76,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,69,0,211,0,0,0,2.75,0,0,17.25,0,52.75,0,0,0,489.75,113,0,247,0,0,0,0,0,1959,452,NA,988,NA,0,NA,NA,NA,NA,NA,NA,27.0604508196721,NA,NA,NA,NA,NA,489.75,452,NA,17.1670081967213,NA,NA,NA,NA,NA,11,0,NA,69,NA,211,NA,NA,NA,1959,452,NA,988,NA,0,NA,NA,NA,4,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,285,452,NA,3,NA,NA,NA,NA,NA,621,452,NA,41,NA,NA,NA,NA,NA,3,280,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-04-30,"15:10:00",2025,"Apr",30,"Autumn",1745982600,"1 Autumn",112.652050534812,153.52894194799,0.0443844561751221,0.130268597869809,"Rocky",5.7,1,"10",1,"Reference_2",5.7,0.601218206801189,0.0876764243159736,"New",23.2418518518519,23.1655555555556,17.3089891975309,FALSE,"complete"
"1",2,"1_2","Rotoiti","Stone_pile",54730,-38.0526673079263,176.47144524762,150,"Rocky",2025-07-16 13:12:00,"Windy waves",NA,0,0,"1 fyke net washed to shore other filled with weed","1","82.9889020904982","164.45001973472199",0,NA,10,100,0,0,30,30,10,30,0,0,0,NA,0,12.8,11.12,105.2,112.6,146.7,7.22,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,12,0,0,0,0.25,1,0,0,0,3,0,0,0,113.5,1,0,0,0,25.5,0,0,0,454,4,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,96.5,NA,NA,NA,227,4,NA,NA,NA,8.5,NA,NA,NA,1,4,NA,NA,NA,12,NA,NA,NA,454,4,NA,NA,NA,102,NA,NA,NA,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,1,4,NA,NA,NA,4,NA,NA,NA,453,4,NA,NA,NA,13,NA,NA,NA,3,12,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-07-16,"13:12:00",2025,"Jul",16,"Winter",1752628320,"2 Winter",82.9889020904982,164.450019734722,0.0602490197369712,0.121617498327227,"Rocky",5.2,2,"1",0,"Stone_pile",5.55797333333333,4.41803829213167,0.645059263003979,"Waning",56.3986206896552,NA,12.7296551724138,TRUE,"compromised"
"2",2,"2_2","Rotoiti","Control",54730,-38.0529135570371,176.470933127575,150,"Rocky",2025-07-16 12:54:00,"Windy waves",NA,0,0,"Filled with weeds box moved a lot and fykes were drifting","1","105.445519540936","180.302636624781",70,"Flax",0,0,0,0,20,20,0,60,0,0,0,NA,0,12.9,10.92,103.5,112,145.6,6.66,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,2,0,2,0,0,0,1.25,0,0,0.5,0,0.5,0,0,0,60.5,0,0,8.75,0,20.5,0,0,0,242,NA,NA,35,NA,82,NA,NA,NA,NA,NA,NA,26,NA,117.5,NA,NA,NA,121,NA,NA,17.5,NA,41,NA,NA,NA,5,NA,NA,2,NA,2,NA,NA,NA,242,NA,NA,35,NA,82,NA,NA,NA,4,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,NA,50,NA,NA,NA,NA,NA,NA,31,NA,185,NA,NA,NA,3,NA,NA,13,NA,1,NA,NA,NA,239,NA,NA,22,NA,81,NA,NA,NA,3,4,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-07-16,"12:54:00",2025,"Jul",16,"Winter",1752627240,"2 Winter",105.445519540936,180.302636624781,0.047417851623927,0.110924611943535,"Rocky",4.4,2,"1",1,"Control",4.4,4.41803829213167,0.645059263003979,"Waning",56.3986206896552,NA,12.7296551724138,TRUE,"compromised"
"3",2,"3_2","Rotoiti","Stone_pile",54730,-38.047698100528,176.341122568488,150,"Sandy",2025-07-16 11:18:00,"Sunny",NA,0,0,NA,"1","75.103042747696705","1429.22107248619",100,"grass",0,0,0,0,0,0,0,100,0,0,1,"Three-leaved milfoil",0,13,10.95,103.9,120.7,156.8,7.53,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,26,1,0,0,4,0,0,0,6.66666666666667,8.66666666666667,0.333333333333333,0,0,1.33333333333333,0,0,0,309.333333333333,6.33333333333333,0.333333333333333,0,0,7.66666666666667,0,0,0,928,19,1,NA,NA,23,NA,NA,NA,NA,NA,33,NA,NA,80,NA,NA,NA,239.25,19,1,NA,NA,5.75,NA,NA,NA,20,26,1,NA,NA,4,NA,NA,NA,928,19,1,NA,NA,23,NA,NA,NA,3,3,3,NA,NA,3,NA,NA,NA,NA,NA,33,NA,NA,55,NA,NA,NA,NA,NA,33,NA,NA,100,NA,NA,NA,29,19,1,NA,NA,3,NA,NA,NA,506,19,1,NA,NA,9,NA,NA,NA,4,5,1,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-15,"11:18:00",2025,"Jul",16,"Winter",1752621480,"2 Winter",75.1030427476967,1429.22107248619,0.0665751987811884,0.0139936363834947,"Sandy",3,2,"2",0,"Stone_pile",3.22144,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"4",2,"4_2","Rotoiti","Control",54730,-38.0480187161085,176.341484639114,150,"Sandy",2025-07-16 11:05:00,"Sunny",NA,0,0,NA,"1","73.106421389251906","1435.7027457702",80,"grass+flax",5,0,0,0,0,0,0,100,0,0,1,"Three-leaved milfoil",0,13,10.89,103.3,123.1,159.9,7.66,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,0,0,0,1,0,1,0,1.75,5,0,0,0,0.25,0,0.25,0,242,3.5,0,0,0,1.25,0,150,0,968,14,NA,NA,NA,5,NA,600,NA,NA,NA,NA,NA,NA,80,NA,450,NA,243.25,14,NA,NA,NA,5,NA,600,NA,7,20,NA,NA,NA,1,NA,1,NA,968,14,NA,NA,NA,5,NA,600,NA,4,4,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,80,NA,450,NA,NA,NA,NA,NA,NA,80,NA,450,NA,5,14,NA,NA,NA,5,NA,600,NA,587,14,NA,NA,NA,5,NA,600,NA,4,2,1,0,0,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,0,"After",2025-07-15,"11:05:00",2025,"Jul",16,"Winter",1752620700,"2 Winter",73.1064213892519,1435.7027457702,0.0683934448572954,0.0139304602285696,"Sandy",3,2,"2",0,"Control",3,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"5",2,"5_2","Rotoiti","Stone_pile",54730,-38.0222760864304,176.348643537609,150,"Sandy",2025-07-16 10:38:00,"Sunny",NA,0,0,NA,"1","267.55142706578999","1689.6854318227199",10,"Small trees",0,0,1,0,0,0,0,70,30,0,0,NA,0,11.2,10.77,98.2,117.1,158.8,7.94,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,0,3,0,0,0,0,0,2.25,0.5,0,0.75,0,0,0,0,0,91,0.5,0,10.25,0,0,0,0,0,364,2,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.25,2,NA,13.6666666666667,NA,NA,NA,NA,NA,9,2,NA,3,NA,NA,NA,NA,NA,364,2,NA,41,NA,NA,NA,NA,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,NA,9,NA,NA,NA,NA,NA,263,2,NA,19,NA,NA,NA,NA,NA,3,3,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-15,"10:38:00",2025,"Jul",16,"Winter",1752619080,"2 Winter",267.55142706579,1689.68543182272,0.018687996004486,0.0118365227179744,"Sandy",2.4,2,"3",1,"Stone_pile",2.66496,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"6",2,"6_2","Rotoiti","Control",54730,-38.0218725085535,176.348304238168,150,"Sandy",2025-07-16 10:25:00,"Sunny",NA,0,0,NA,"1","220.524873221001","1741.0626313093101",0,NA,0,0,1,0,0,0,0,100,0,0,1,"Hornwort",0,11.2,10.46,95.3,117.5,159.7,8.15,NA,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0,0,0,188.75,1,0,0,0,1.5,0,0,0,755,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,208.75,4,NA,NA,NA,6,NA,NA,NA,0,4,NA,NA,NA,1,NA,NA,NA,755,4,NA,NA,NA,6,NA,NA,NA,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,80,4,NA,NA,NA,6,NA,NA,NA,495,4,NA,NA,NA,6,NA,NA,NA,2,1,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-15,"10:25:00",2025,"Jul",16,"Winter",1752618300,"2 Winter",220.524873221001,1741.06263130931,0.022673179342401,0.0114872375297376,"Sandy",3,2,"3",0,"Control",3,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"7",2,"7_2","Rotoiti","Stone_pile",54730,-38.0400700989088,176.368333417899,150,"Sandy",2025-07-16 12:03:00,"Sunny",NA,0,0,NA,"1","130.67824847969601","334.10486413213903",100,"Grass",0,0,0,0,0,0,0,100,0,0,0,NA,0,13,11.45,108.6,121.1,157.1,5.88,NA,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,0,2,0,13,0,0,0,4.5,1.5,0,0.5,0,3.25,0,0,0,215,1.5,0,17.75,0,13.5,0,0,0,860,6,NA,71,NA,54,NA,NA,NA,NA,NA,NA,38,NA,90.0416666666667,NA,NA,NA,222.5,6,NA,35.5,NA,7.29166666666667,NA,NA,NA,18,6,NA,2,NA,13,NA,NA,NA,860,6,NA,71,NA,54,NA,NA,NA,4,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,35,NA,50,NA,NA,NA,NA,NA,NA,41,NA,110,NA,NA,NA,30,6,NA,30,NA,1,NA,NA,NA,588,6,NA,41,NA,13,NA,NA,NA,4,15,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-16,"12:03:00",2025,"Jul",16,"Winter",1752624180,"2 Winter",130.678248479696,334.104864132139,0.0382619147269706,0.0598614451542075,"Sandy",3,2,"4",1,"Stone_pile",3.20373333333333,4.41803829213167,0.645059263003979,"Waning",56.3986206896552,NA,12.7296551724138,TRUE,"complete"
"8",2,"8_2","Rotoiti","Control",54730,-38.0399884269911,176.367640974845,150,"Sandy",2025-07-16 12:00:00,"Windy waves",NA,0,0,NA,"1","69.508184012671805","381.61439291613999",30,"Grass",0,0,0,0,0,0,0,100,0,0,0,NA,0,14.6,10.32,101.4,224.1,280,3.85,NA,0,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,0,1,0,0,0,2.75,0,0,0,0,0.25,0,0,0,187,0,0,0,0,8.75,0,0,0,748,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,192.5,NA,NA,NA,NA,35,NA,NA,NA,11,NA,NA,NA,NA,1,NA,NA,NA,748,NA,NA,NA,NA,35,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,22,NA,NA,NA,NA,35,NA,NA,NA,557,NA,NA,NA,NA,35,NA,NA,NA,2,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-16,"12:00:00",2025,"Jul",16,"Winter",1752624000,"2 Winter",69.5081840126718,381.61439291614,0.0719339754163116,0.0524089247451288,"Sandy",3,2,"4",0,"Control",3,4.41803829213167,0.645059263003979,"Waning",56.3986206896552,NA,12.7296551724138,TRUE,"complete"
"9",2,"9_2","Rotoiti","Stone_pile",54730,-38.0149838,176.4133799,150,"Sandy",2025-07-16 09:46:00,"Very windy big waves",NA,0,0,NA,"1","168.339491020125","259.826404337621",0,NA,0,0,0,0,5,0,15,80,0,0,0,NA,3,11.9,9.69,89.8,109.7,146.2,8.22,NA,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,0,50,0,6,0,1,0,4.25,1.25,0,12.5,0,1.5,0,0.25,0,314.25,1.25,0,188,0,37.25,0,44,0,1257,5,NA,752,NA,149,NA,176,NA,NA,NA,NA,26.9950166112957,NA,135.5,NA,255,NA,314.25,5,NA,17.2956810631229,NA,24.8333333333333,NA,176,NA,17,5,NA,50,NA,6,NA,1,NA,1257,5,NA,752,NA,149,NA,176,NA,4,4,NA,4,NA,4,NA,4,NA,NA,NA,NA,14,NA,105,NA,255,NA,NA,NA,NA,41,NA,173,NA,255,NA,17,5,NA,3,NA,10,NA,176,NA,559,5,NA,50,NA,64,NA,176,NA,5,57,1,0,0,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,1,"After",2025-07-15,"09:46:00",2025,"Jul",16,"Winter",1752615960,"2 Winter",168.339491020125,259.826404337621,0.029701883792688,0.076974470901009,"Sandy",3.35,2,"5",1,"Stone_pile",3.61389333333333,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"10",2,"10_2","Rotoiti","Control",54730,-38.0149894250948,176.414205051426,150,"Rocky",2025-07-16 09:50:00,"Very windy big waves",NA,0,0,NA,"1","138.622117701376","221.36538172916099",20,"Flax",0,0,0,0,0,50,50,0,0,0,0,NA,0,11.9,9.95,92.1,113.3,151.3,7.99,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,19,0,0,1,0,0,0.75,1.25,0,4.75,0,0,0.25,0,0,146,1.25,0,95.5,0,0,148.75,0,0,584,5,NA,382,NA,NA,595,NA,NA,NA,NA,NA,27.7619047619048,NA,NA,330,NA,NA,147.5,5,NA,22.5535714285714,NA,NA,595,NA,NA,3,5,NA,19,NA,NA,1,NA,NA,584,5,NA,382,NA,NA,595,NA,NA,4,4,NA,4,NA,NA,4,NA,NA,NA,NA,NA,13,NA,NA,330,NA,NA,NA,NA,NA,41,NA,NA,330,NA,NA,6,5,NA,2,NA,NA,595,NA,NA,439,5,NA,51,NA,NA,595,NA,NA,4,20,1,0,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,1,"After",2025-07-15,"09:50:00",2025,"Jul",16,"Winter",1752616200,"2 Winter",138.622117701376,221.365381729161,0.0360692801618509,0.090348363613918,"Rocky",5,2,"5",1,"Control",5,4.20526958174621,0.74283059796496,"Waning",56.388275862069,41.58,12.7609698275862,FALSE,"complete"
"11",2,"11_2","Rotoiti","Reference",54730,-38.0276056022708,176.40494378912,150,"Rocky",2025-07-31 12:00:00,"Sunny",4.7,0,0,NA,"1","38.942244562325001","121.850769016352",0,"0",0,0,0,0,90,0,0,10,0,0,0,NA,0,12.1,10.24,95.4,114.4,151.7,6.52,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,0,5,1,0,0,0.5,0,0.75,0,0,1.25,0.25,0,0,159.75,18.5,14,0,0,25,17.5,0,0,639,74,56,NA,NA,100,70,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,160.25,74,56,NA,NA,100,70,NA,NA,2,0,3,NA,NA,5,1,NA,NA,639,74,56,NA,NA,100,70,NA,NA,4,4,4,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,2,74,56,NA,NA,100,70,NA,NA,513,74,56,NA,NA,100,70,NA,NA,4,9,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,"After",2025-07-31,"12:00:00",2025,"Jul",31,"Winter",1753920000,"2 Winter",38.942244562325,121.850769016352,0.128395269871971,0.164135197187931,"Rocky",6.6,2,"6",0,"Reference_1",6.6,1.32638364073583,0.379006746093826,"Waxing",56.4158620689655,NA,12.1673922413793,TRUE,"complete"
"12",2,"12_2","Rotoiti","Reference",54730,-38.027783,176.4042814,150,"Rocky",2025-07-31 11:50:00,"Sunny",4.7,0,0,NA,"1","70.918634145760194","162.05012479636801",100,"Native forest",100,0,0,0,20,80,0,0,0,0,0,NA,0,12.1,10.24,95.4,114.4,151.7,6.52,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,1,2,0,29,2,0,0,3,0,0.25,0.5,0,7.25,0.5,0,0,1403.25,0,4.75,9.5,0,112.5,64,0,0,5613,NA,19,38,NA,450,256,NA,NA,NA,NA,NA,29,NA,NA,210,NA,NA,240.75,NA,19,19,NA,64.2857142857143,128,NA,NA,12,NA,1,2,NA,29,2,NA,NA,5613,NA,19,38,NA,450,256,NA,NA,4,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,23,NA,NA,210,NA,NA,NA,NA,NA,35,NA,NA,210,NA,NA,15,NA,19,7,NA,8,128,NA,NA,608,NA,19,31,NA,200,128,NA,NA,5,34,1,0,1,0,1,1,0,1,0,1,NA,NA,NA,NA,NA,1,"After",2025-07-30,"11:50:00",2025,"Jul",31,"Winter",1753919400,"2 Winter",70.9186341457602,162.050124796368,0.0705033318848671,0.123418602886804,"Rocky",6.2,2,"6",1,"Reference_2",6.2,1.11361493035037,0.279289634961614,"Waxing",56.4031034482759,NA,12.2058405172414,TRUE,"complete"
